Amygdala excitatory;Astrocyte;Bergmann glia;Cerebellar inhibitory;CGE interneuron;Choroid plexus;Committed oligodendrocyte precursor;Deep-layer corticothalamic and 6b;Deep-layer intratelencephalic;Deep-layer near-projecting;Eccentric medium spiny neuron;Ependymal;Fibroblast;Hippocampal CA1-3;Hippocampal CA4;Hippocampal dentate gyrus;LAMP5-LHX6 and Chandelier;Lower rhombic lip;Mammillary body;Medium spiny neuron;MGE interneuron;Microglia;Midbrain-derived inhibitory;Miscellaneous;Oligodendrocyte;Oligodendrocyte precursor;Splatter;Thalamic excitatory;Upper rhombic lip;Upper-layer intratelencephalic;Vascular
-4.743688e-02;-1.557513e-02; 2.622707e-02;-5.144477e-02;-3.357221e-02;-5.541554e-02;-1.855852e-02; 1.342206e-02;-1.110261e-03; 4.943331e-03; 7.978086e-02;-3.507805e-02; 9.160829e-02;-3.758674e-02; 1.765435e-03;-1.829805e-02;-6.913912e-02;-9.224007e-02;-7.098187e-02;-5.983438e-02; 2.562792e-02; 5.758630e-02; 6.229434e-02;-1.096334e-02;-6.176958e-02;-6.994856e-02;-1.682790e-02;-1.650594e-02;-3.955790e-02;-3.538092e-02; 9.336777e-02
 8.507637e-02;-1.188341e-01;-1.299914e-01; 8.988448e-03;-7.292818e-03;-1.214755e-01;-6.912596e-02; 4.218563e-02; 6.163816e-02; 3.424926e-02; 4.425539e-02;-9.976279e-02;-1.130556e-01; 6.644380e-02; 4.970970e-02; 1.189530e-02;-3.545452e-03; 9.603985e-02; 6.049287e-02;-1.410374e-02; 1.011042e-01;-4.386638e-02;-2.787643e-02; 1.053940e-01;-9.745975e-02;-1.146547e-01; 2.476186e-02;-2.944566e-02;-5.376332e-02; 8.679142e-02;-9.842244e-02
 4.528283e-02;-5.233663e-03; 6.669847e-03; 8.243206e-02;-4.736334e-02;-3.672873e-03;-2.356201e-02; 2.755699e-02; 7.579852e-02; 9.324430e-02; 9.864421e-03; 1.021766e-01;-4.865256e-02; 3.745307e-02; 5.398865e-02; 4.070713e-02; 5.430852e-02;-3.942433e-02; 3.025313e-02;-2.783049e-02;-1.722916e-02; 7.802875e-02;-1.524648e-02; 5.040941e-02;-3.919703e-02;-5.845823e-02; 6.751069e-03; 5.907754e-02; 2.835414e-02; 4.410158e-02; 1.446840e-01
-3.363814e-02; 2.754016e-02;-5.203824e-03;-4.434531e-02; 7.658185e-02; 1.409118e-01; 4.388528e-02; 2.193971e-02; 9.762960e-03; 3.351279e-02; 1.094108e-02; 1.188211e-01;-1.317653e-02;-6.794801e-03; 1.027582e-03;-7.977796e-02;-5.125072e-02; 3.925577e-02;-2.736210e-02; 4.834718e-03;-1.319623e-02;-3.421096e-02;-1.456870e-03; 2.240362e-02; 1.088855e-01;-1.551843e-02; 8.078501e-03;-3.840340e-02; 1.448549e-01;-3.642761e-02; 6.647607e-03
-3.524750e-03;-7.966132e-02;-1.005537e-01;-1.355186e-04;-1.957514e-02;-5.293332e-02;-6.658569e-02;-1.452777e-03; 4.419876e-02; 2.434315e-02;-4.460205e-02;-5.498478e-02;-3.782726e-02; 2.471574e-02;-5.402422e-02;-2.080968e-02; 1.009645e-02; 8.530551e-02; 2.150261e-02; 9.887701e-02; 8.201084e-02;-7.472385e-02;-3.325475e-02; 5.320895e-02;-5.258288e-02;-6.220532e-02;-2.461332e-02; 2.753006e-02; 2.250334e-02; 3.657391e-02;-3.845231e-02
-6.781536e-02; 4.334824e-02; 1.184949e-01; 6.613293e-02;-4.519362e-02; 1.087780e-01; 6.202570e-02; 2.769980e-02;-6.913006e-02;-5.008868e-02; 4.392667e-02; 1.390589e-01;-1.196159e-01;-1.084158e-01;-9.305856e-02;-5.345408e-02; 3.718138e-02;-6.709261e-02; 1.441988e-02; 1.548613e-03; 8.888231e-03;-5.411149e-02; 3.489382e-02; 7.118114e-03; 2.108875e-02; 6.544245e-02; 1.968034e-02;-1.954805e-03;-4.347835e-03;-9.024402e-02;-2.748658e-02
 1.024961e-01;-3.116275e-02;-2.876067e-02;-3.825719e-02;-1.142308e-01;-1.077775e-01;-2.765914e-02; 3.211608e-02;-1.722943e-02; 5.033912e-02; 1.268451e-01;-9.693322e-03;-7.564405e-04;-3.327169e-02; 6.973380e-02; 8.557988e-02; 7.520132e-02; 5.851879e-02; 6.174819e-02; 1.745041e-01; 1.346483e-01;-4.338912e-02;-4.821424e-02; 2.951173e-02;-1.263874e-02; 1.720950e-02; 7.649761e-02;-2.689277e-02;-2.332394e-02; 4.451657e-02;-7.461745e-02
 4.654643e-02;-3.065433e-02; 5.084226e-02;-4.288102e-02;-3.626666e-02; 4.118818e-02; 4.708660e-02; 2.461623e-02; 1.361364e-02;-3.256067e-02; 2.107976e-02;-3.228029e-02; 6.133297e-03; 4.570025e-02; 9.706734e-02; 1.744767e-02;-7.299915e-02;-1.374999e-01;-7.858163e-02;-6.633197e-02;-8.322525e-02;-1.779873e-02;-4.486417e-02;-6.445090e-02; 7.394400e-02;-2.441198e-02;-2.178827e-02; 4.321721e-02;-1.121381e-01;-5.982313e-02;-3.199258e-03
-6.891397e-02; 3.678403e-02; 7.884073e-03; 5.744768e-03;-2.242421e-02;-2.246605e-02;-3.412548e-02;-7.707847e-03;-2.557615e-02;-2.456700e-02;-6.238585e-02;-2.958459e-02;-8.411904e-03;-1.789631e-03;-7.065179e-02;-2.009859e-02;-5.151195e-02;-2.127603e-02;-5.586347e-02;-2.494097e-02;-9.002231e-02; 1.980625e-02;-6.593310e-02;-1.325542e-02;-3.930256e-02; 8.893372e-03;-6.129274e-02;-1.010137e-02;-1.652768e-02; 2.138026e-02; 3.408283e-02
-4.157516e-02;-5.613339e-02;-3.797056e-02;-2.343731e-02; 3.703179e-02;-9.026250e-02;-1.507289e-02;-1.463376e-02;-6.991808e-02; 3.412021e-02; 2.235716e-02;-5.424718e-02;-4.393926e-02;-4.869702e-03; 5.046521e-02;-1.582219e-02;-2.194401e-02; 3.362088e-02; 3.122187e-02;-2.876573e-02; 3.923175e-03;-1.932592e-02;-2.706081e-02;-4.453180e-02;-4.894306e-02; 2.036969e-02;-1.343548e-02;-8.176260e-02; 3.650441e-02;-4.842131e-02;-4.402164e-02
-6.775708e-02;-9.178258e-03;-7.660609e-03;-2.496801e-02;-6.759859e-02;-1.304829e-01;-3.019093e-02;-2.629581e-02;-4.863011e-02;-1.420469e-02;-2.312475e-02; 3.761443e-02;-9.409540e-02;-8.027373e-03; 2.830850e-03;-3.226120e-02;-2.026473e-02;-6.274299e-02;-1.213749e-02;-1.023561e-01;-2.215271e-02;-7.797336e-02;-1.857019e-02;-1.454352e-02;-4.357559e-02;-3.751549e-02;-6.472144e-02;-3.084877e-02;-5.638725e-02;-3.808457e-02;-2.716277e-02
 1.166347e-01;-1.042244e-01;-1.057717e-01;-3.094271e-02; 9.721477e-02;-1.407558e-01; 3.095908e-02; 9.495360e-02; 9.604946e-02; 3.588282e-02;-7.892571e-03;-1.215412e-01; 2.330227e-02; 1.062703e-01; 1.289647e-01; 1.465491e-02; 5.823163e-03; 1.131431e-01;-1.666770e-02; 3.786573e-02;-2.095433e-02;-1.006803e-02;-9.982458e-02; 5.647573e-02;-3.227606e-02; 1.840176e-02; 1.943455e-02; 7.279926e-02; 1.313391e-01; 2.237690e-02; 6.247604e-02
 2.503164e-02; 1.405814e-01; 1.615928e-01;-2.037149e-02; 6.291581e-02; 7.404814e-02; 6.287752e-02; 2.956970e-02;-3.237344e-03; 4.824394e-02;-5.008492e-02; 1.210105e-01; 1.319447e-01;-2.151882e-02; 7.493528e-02; 8.287445e-02;-1.770270e-02; 1.280560e-02;-5.120583e-02;-6.294206e-02;-4.008992e-02; 1.201581e-01; 1.955347e-02;-2.454862e-02; 5.386421e-02; 1.490176e-01;-3.622780e-02;-9.473822e-02; 5.537072e-02;-7.091783e-03; 1.096704e-01
 4.107304e-02;-7.654559e-02;-9.647040e-04;-2.475924e-02;-1.184230e-01;-2.298426e-01;-6.261274e-02; 1.928881e-02; 2.620422e-02; 5.950545e-02; 8.630670e-02;-1.352460e-01; 6.600010e-03;-6.770438e-02; 1.142036e-01; 9.894883e-02;-4.002327e-02;-1.395966e-01; 5.171635e-02;-1.353350e-01;-1.036572e-01;-7.171054e-02;-1.115974e-01; 1.891142e-02;-3.011766e-02;-2.918014e-02;-6.955463e-02;-1.452112e-01;-6.563572e-02; 5.242315e-02;-4.759956e-02
-5.621188e-03; 1.671241e-02;-3.150184e-02; 2.297650e-04;-2.118274e-02;-7.005301e-02; 1.145228e-02; 5.791763e-02; 2.585487e-02; 2.346104e-02; 5.551694e-02; 8.254111e-02;-9.294883e-02;-4.702746e-02;-6.201013e-02;-8.900114e-02; 2.198957e-02; 1.640018e-02; 7.737987e-02; 9.814147e-02; 1.072818e-01;-4.158822e-02; 2.693224e-02; 2.176349e-02;-7.718383e-02;-3.011185e-02; 5.956313e-02; 8.158283e-02;-7.105479e-02; 3.083094e-02;-8.272450e-02
 1.830270e-02; 4.304386e-02; 4.533768e-02; 4.812405e-02; 6.151835e-02; 3.000385e-01; 1.997957e-02;-5.047981e-02;-3.534460e-02;-7.918350e-02;-5.912748e-02; 7.376786e-02; 1.254587e-01;-3.028269e-02; 7.985662e-04; 1.670653e-02; 5.091249e-02;-1.476589e-02; 4.615636e-02; 7.835810e-02;-4.723915e-02; 1.345513e-01; 3.040689e-02; 4.843078e-03; 7.018619e-02; 1.232747e-01; 5.678673e-02; 8.600731e-02; 2.241337e-02; 1.285093e-02; 4.854938e-02
-4.850477e-02; 6.436232e-03; 2.533140e-02; 2.342596e-03;-2.875422e-04; 9.745861e-02; 1.005955e-01;-5.507522e-02;-1.182962e-01;-1.540050e-02; 4.235035e-02; 8.501100e-03; 2.983803e-02;-7.024961e-02;-4.816076e-02;-9.767145e-02; 8.642031e-02;-6.175536e-02; 1.014899e-01;-2.192747e-02; 8.220087e-02; 6.542429e-02; 4.936532e-02;-7.057526e-02; 1.007393e-01; 1.642515e-01; 1.815839e-02;-1.057363e-01;-1.972441e-02;-1.065911e-01; 2.256732e-02
 2.232060e-02; 9.647507e-02; 6.780310e-02;-2.255259e-02; 3.720180e-02; 1.567861e-01; 2.568979e-03;-3.328295e-02;-8.498325e-02;-6.797420e-02; 5.335724e-02; 9.248577e-02; 1.825592e-02; 1.522950e-03; 3.506445e-02; 1.375309e-02;-5.706585e-02; 2.042378e-02;-3.736669e-02;-3.127961e-02; 2.901933e-03;-6.566326e-03;-3.794142e-02;-8.646478e-02; 9.855336e-03;-5.959105e-02; 5.580412e-02;-3.452651e-02;-5.835403e-02;-3.957314e-02;-3.494543e-03
 2.816859e-02;-5.474675e-02;-7.537952e-02; 2.103830e-02; 1.131003e-02;-2.274002e-01;-1.091270e-02; 7.827046e-02; 3.916728e-02;-1.149713e-02;-3.375199e-02;-1.514048e-01;-5.037181e-02;-1.344085e-02; 3.946345e-02; 4.812361e-02;-4.288966e-02;-9.364893e-03;-1.495777e-02;-9.595904e-03;-4.275563e-02;-9.513262e-02;-4.178878e-02; 8.420051e-03;-8.496978e-02; 9.666646e-02;-2.137328e-03; 7.931333e-02; 3.569177e-02; 4.125166e-02;-4.235931e-02
 8.575789e-03;-3.958075e-02;-6.940988e-03;-5.428194e-02;-6.286829e-02; 1.388175e-01; 3.504535e-02; 2.506439e-02; 1.119859e-02;-5.278102e-02;-2.311445e-02;-4.596956e-02; 2.168177e-02; 8.258278e-03;-5.233001e-02; 5.237610e-02;-3.730243e-02;-1.153347e-01;-3.946316e-02;-1.719784e-02; 1.459660e-02;-5.357220e-02; 8.621605e-03; 2.160305e-02; 3.628493e-02;-8.240488e-03;-7.701740e-02;-1.129105e-01;-6.245594e-02;-2.055991e-03; 7.655874e-03
-9.239586e-03; 3.707748e-02; 7.260002e-02;-1.039508e-01; 9.465199e-03; 1.423349e-01;-2.650534e-02;-1.332775e-02;-2.162136e-02;-4.286453e-02;-3.093571e-02; 2.135867e-01; 8.865759e-02;-2.873318e-02;-2.869917e-02; 7.135779e-02;-8.358770e-02;-6.311550e-02;-5.902925e-02;-1.727522e-02;-1.584340e-02; 1.339233e-01;-5.953343e-02;-3.307508e-02;-1.651188e-04;-1.201710e-01;-5.152041e-02;-3.617360e-02;-2.020988e-04;-6.352065e-02; 3.222789e-02
-2.973179e-02; 5.168298e-02; 6.463840e-02;-1.140180e-01;-6.781221e-02; 3.417394e-02; 1.770227e-02;-1.950253e-02;-5.590057e-02;-2.524285e-02; 4.389154e-03;-3.324740e-02; 3.050477e-02;-7.275429e-03;-3.022099e-02; 1.044913e-03;-2.853367e-02;-1.665582e-02;-3.452784e-02;-3.930590e-02; 6.620325e-02; 2.007405e-02;-8.216065e-02;-4.401147e-02; 2.103016e-02; 1.072007e-02;-3.906392e-02;-2.059397e-02;-8.086492e-02;-9.628260e-02; 6.315424e-02
 2.266947e-02; 6.184508e-02; 9.845739e-02; 2.778181e-02;-7.675608e-02;-5.065702e-02;-8.757730e-02;-2.186862e-02; 4.358215e-02; 8.587212e-03; 2.427858e-03; 8.642224e-03;-2.810451e-02;-6.986159e-02;-4.990957e-02;-9.154501e-02;-3.047103e-02; 1.176139e-02; 5.976667e-02; 2.460134e-03;-6.807721e-02;-1.856448e-02; 6.751504e-03;-5.755364e-03;-1.215253e-01;-1.623081e-02; 1.530568e-02; 3.585003e-02;-9.185796e-02; 3.476241e-02; 2.974246e-03
-2.415105e-02; 5.688578e-02; 6.187765e-02; 7.925584e-02;-6.969847e-03;-1.453070e-02; 1.110304e-01;-1.109893e-02;-6.703227e-02; 2.133194e-02; 7.110839e-02; 1.214397e-01; 2.366339e-02;-6.759088e-02;-2.054438e-02; 3.087043e-02; 4.810137e-02; 9.844744e-02; 7.099635e-02; 3.156476e-02; 3.210633e-02; 1.464680e-02; 7.896396e-02;-2.186822e-03; 1.628368e-01; 1.660447e-01; 5.461188e-02; 5.888450e-02;-1.441905e-02;-3.872626e-02; 1.130173e-01
-5.766187e-02;-3.285297e-02;-2.283702e-02; 8.030323e-02; 3.677705e-02; 6.091592e-02; 2.697462e-02;-2.264588e-02;-1.985200e-02;-8.883312e-03; 7.079037e-02;-4.750650e-02; 1.994008e-03;-4.970097e-02;-5.683018e-02;-4.380968e-02; 8.380188e-03; 5.908326e-02; 4.169270e-03; 3.632171e-02; 5.174028e-02; 5.064294e-04; 6.172008e-02;-1.430129e-02; 8.596468e-03;-2.926629e-02; 4.770843e-02; 4.079879e-02; 9.049500e-02;-7.944468e-04; 3.216201e-02
-3.112753e-02;-1.954427e-02;-3.995979e-03; 4.322087e-02; 3.372705e-02;-1.187967e-01; 3.774001e-02;-2.962991e-02;-7.264186e-02;-1.948218e-02;-2.040834e-02; 9.368437e-03;-3.402501e-02;-8.547747e-02;-8.108631e-02;-3.117397e-02; 2.004588e-02;-5.603460e-03; 2.942384e-02; 6.453510e-02;-2.130673e-02; 5.395488e-02;-6.055520e-02;-2.957030e-02; 3.696112e-02; 2.519880e-02;-1.616458e-03; 7.376000e-03; 7.587325e-02;-3.267441e-02;-2.427337e-02
-1.191859e-03;-1.210506e-02;-1.258967e-01;-4.752295e-02;-1.471619e-02; 3.509232e-02;-1.277839e-02; 7.359369e-03; 7.855875e-03;-2.343403e-02;-8.159340e-02; 2.041140e-02;-4.243505e-02;-4.265973e-02; 9.542370e-02; 1.167088e-02;-2.894971e-02; 1.208228e-01;-7.677966e-02; 7.685509e-02;-1.097899e-01;-5.859776e-02; 1.510978e-02;-1.033342e-02; 2.376155e-02;-8.244696e-02;-3.393906e-02; 3.311017e-03;-2.476703e-02; 6.474575e-03; 2.414623e-02
-2.328010e-02; 2.642311e-02;-3.138944e-02; 1.586300e-02;-4.639781e-02;-2.221929e-01;-7.395395e-02; 7.832719e-03; 1.442945e-02; 2.951670e-02; 4.380106e-02;-3.363844e-02;-7.131917e-02; 8.765095e-02; 9.432306e-02;-2.205642e-02; 1.220767e-02;-4.044142e-02; 3.500834e-02; 1.701563e-02;-2.404626e-02;-1.187692e-02;-5.661011e-02; 6.617952e-03;-5.483893e-02;-2.208282e-02; 2.472187e-02;-7.201487e-02;-7.321626e-02;-7.990234e-03;-6.555473e-02
-3.166558e-02;-5.744608e-02;-9.229777e-03;-2.932865e-02;-2.597483e-03; 4.575461e-03;-3.303711e-02;-1.191688e-02;-1.319018e-02; 7.193854e-02; 5.986561e-03;-7.318832e-02; 9.568425e-03;-1.876159e-02;-3.845134e-02;-8.945171e-02;-1.356996e-02;-5.365575e-02;-1.369951e-02; 5.177228e-02; 7.713420e-02; 4.893924e-03;-9.616462e-04;-3.444363e-02; 2.424689e-02;-3.162287e-02;-3.533626e-02;-1.773767e-02;-2.118978e-02;-4.824615e-02;-3.205668e-02
 5.113791e-02;-2.796532e-02; 2.113584e-02; 2.705930e-02;-9.634385e-02;-1.845090e-02;-5.338604e-02;-7.225315e-03; 1.733269e-02; 2.494625e-03; 7.197489e-02;-3.045710e-02;-2.216412e-04; 6.901355e-02; 2.702346e-02; 7.677030e-02; 2.594619e-02;-1.005589e-01; 3.974270e-02;-7.938633e-02; 5.495286e-02;-4.596435e-02;-8.019401e-03; 3.475590e-02;-5.699802e-02;-2.461259e-02; 5.350561e-02; 2.138897e-02;-9.540052e-02; 2.452762e-02; 5.334472e-03
-6.172112e-02;-1.532244e-01;-1.805077e-01;-1.999893e-02;-6.066165e-04;-9.663711e-02;-9.289145e-02;-4.398725e-02;-2.832807e-02;-4.507406e-02;-7.703463e-02;-1.550832e-01;-1.647886e-01;-2.505170e-02; 2.621457e-02; 2.188568e-02; 1.332780e-02;-7.234134e-02;-2.489614e-02;-7.812495e-02;-4.503902e-02;-3.712485e-02; 2.079028e-02;-6.484962e-03;-4.599263e-02;-1.461461e-01;-6.718827e-03;-2.958314e-02;-9.203785e-02;-4.387432e-02;-9.930155e-02
-5.046066e-02; 3.495348e-02;-5.941822e-03;-1.531060e-02;-5.011048e-02;-2.144029e-02; 5.252829e-02;-3.272100e-02;-9.135982e-03;-2.668444e-02;-5.506927e-02; 5.649713e-02;-2.707069e-02;-3.430366e-02;-2.887930e-02;-2.962223e-02; 9.239619e-03;-5.942998e-02;-4.223496e-03;-3.402338e-02;-8.833709e-02;-8.901852e-02;-2.683572e-02;-2.078653e-02; 9.308649e-02;-5.987157e-03;-5.803100e-03;-8.096587e-02;-3.607330e-02; 1.930210e-03;-2.959085e-02
-2.592305e-02; 9.506645e-02;-1.440330e-02;-3.575291e-02;-6.407722e-02;-3.574580e-02; 5.797903e-02;-3.494559e-02; 4.243979e-03;-1.188354e-01;-1.202856e-02; 3.564495e-02;-1.011199e-01; 4.096948e-02;-9.867185e-03;-6.408869e-02; 2.019772e-02;-3.711085e-02; 1.317690e-02;-2.588708e-02; 5.356181e-04;-1.926261e-02; 8.309953e-02;-7.508693e-04; 1.157821e-01; 8.945009e-02;-5.037611e-02; 6.221672e-02;-2.822187e-02; 4.431566e-02; 5.347917e-02
-1.109382e-02;-2.174298e-02;-5.333788e-02;-1.112506e-02;-7.745919e-02; 4.997336e-02; 5.823217e-02;-6.680610e-02;-5.162502e-02;-1.684420e-02; 2.157117e-02;-3.251677e-02;-1.827406e-02;-9.079168e-02;-4.131710e-02;-1.059100e-02;-3.641529e-02; 3.069978e-02;-1.610231e-02; 8.474111e-03;-2.280230e-02;-4.889727e-02; 1.190674e-02;-5.800788e-02; 9.828876e-02; 1.858487e-02; 3.956763e-03;-1.714704e-01; 1.798415e-02;-7.579002e-02;-4.586400e-02
 1.995142e-02; 5.648123e-02; 1.359717e-01; 6.522770e-03;-1.047074e-01; 1.832680e-01; 3.552306e-02;-4.653024e-02;-4.710385e-02;-5.747060e-02; 7.567536e-02; 2.196539e-01; 2.518252e-03;-1.969923e-04;-3.493293e-02;-5.116003e-02; 3.638920e-03;-7.457647e-03;-7.642914e-03; 9.008807e-02; 1.509204e-01;-3.980190e-03;-1.279062e-01;-5.962782e-02; 6.556917e-02;-2.283154e-02;-9.129866e-03;-1.814866e-01;-1.107490e-03;-2.587797e-02;-5.472440e-02
-2.163962e-02;-7.391282e-02;-3.244665e-02; 5.121302e-02;-2.020495e-02;-6.214952e-02; 5.541729e-02; 3.184959e-02; 1.080226e-02; 3.325352e-02;-1.658883e-02;-2.323281e-02;-5.100594e-02; 2.673250e-02;-6.757664e-03; 1.300575e-01; 4.229929e-02;-2.367420e-02; 2.163750e-02;-4.869475e-02;-1.885114e-01; 1.259603e-02;-6.230600e-02; 3.205359e-02; 6.006425e-02; 2.060990e-02; 5.607205e-02; 1.142538e-02; 4.446400e-02; 6.691454e-03; 1.940640e-02
 2.020058e-02;-5.326502e-02;-1.310554e-04; 1.283671e-01; 5.213724e-02; 3.822545e-02;-2.765209e-02; 4.380083e-02; 1.678789e-02;-8.439571e-03; 2.506130e-03; 7.731896e-03; 1.011987e-01; 4.481201e-02;-1.205471e-02;-2.005084e-02; 7.329129e-02; 3.075504e-02; 4.104917e-02;-2.752339e-03;-3.382541e-02; 2.648527e-02;-3.223124e-02; 4.278637e-02;-7.534743e-03;-3.052875e-02; 3.613323e-02; 2.684160e-02; 2.969739e-02; 6.091853e-02;-3.426398e-04
-2.019308e-02; 1.074215e-01; 7.404371e-02;-1.512793e-04;-1.919785e-02; 1.164739e-01; 6.013923e-05;-1.010713e-01;-1.862643e-02;-7.056826e-02;-6.226343e-02; 7.316709e-02;-5.083515e-02;-4.496449e-02;-6.129500e-02;-1.262141e-01;-2.735900e-02;-1.840834e-02;-9.549017e-03;-4.327577e-02;-1.638847e-02;-2.292629e-02;-6.974438e-03;-2.746468e-02; 2.504761e-02; 2.200159e-03;-7.280721e-04;-1.042077e-01; 2.543291e-03;-4.125156e-02; 1.388339e-02
 8.635179e-02;-8.970757e-02;-4.884756e-02; 4.893145e-02; 3.822304e-02;-8.456492e-02; 4.188110e-02; 6.300402e-02; 8.134732e-02; 9.096734e-02; 7.114985e-03;-1.457058e-01;-7.317880e-02; 1.616732e-01; 1.348532e-01; 6.561247e-02; 7.029688e-02;-2.500867e-02; 1.015244e-01;-8.452113e-03; 7.411099e-02;-2.929167e-02;-1.440846e-02; 7.385988e-02; 1.215409e-02; 2.379198e-02; 3.526052e-02; 1.431361e-01; 2.617527e-02; 6.672231e-02; 2.090064e-03
 2.216175e-02;-7.806792e-02;-6.688221e-02;-2.423695e-02; 3.528487e-02; 3.927026e-02;-4.926849e-02;-4.280515e-02; 2.081206e-02;-7.479171e-02;-9.410855e-03; 5.230469e-03; 2.012164e-02; 9.012073e-02; 1.369760e-01;-6.786074e-03;-1.491754e-02;-8.772984e-02;-4.201080e-02; 5.885615e-03; 4.790928e-02; 1.057104e-01;-3.631443e-02;-1.521439e-02;-1.837659e-02;-7.370941e-02;-3.693526e-02; 4.047497e-04; 4.365755e-02;-1.349060e-02;-1.343410e-02
 1.426314e-03; 1.064190e-02; 2.684850e-02; 3.897935e-02; 4.337139e-02;-5.024328e-02; 4.462665e-02; 6.936453e-02; 4.180271e-02; 6.334610e-02; 4.463966e-02; 4.733329e-02;-5.117025e-02;-2.262331e-02; 3.429960e-02; 8.711010e-04; 5.217925e-02; 7.049029e-02; 4.804973e-03; 7.503530e-02;-7.044385e-03;-1.142146e-02; 2.891554e-02; 2.377280e-02; 8.078490e-02;-6.533063e-03; 4.410402e-02; 7.962035e-02; 5.488846e-02; 3.755216e-02; 6.611471e-02
 4.508184e-02;-5.577509e-03; 8.112729e-02;-8.039680e-02; 3.167031e-02;-2.998305e-02;-7.813664e-02; 9.794568e-02; 9.653937e-02; 7.902335e-02;-4.062979e-02; 2.397132e-02;-8.375782e-02; 9.740128e-02; 5.879313e-02; 3.996062e-03;-3.266801e-02; 3.708576e-03;-3.538900e-02; 4.998722e-02;-3.809051e-02;-4.946514e-02;-5.742438e-02; 7.496269e-02;-9.213828e-02;-1.329003e-02;-5.125288e-02; 5.582399e-03;-3.582430e-02; 1.149027e-01;-1.106753e-01
-2.607009e-02; 6.025812e-02; 1.411718e-01; 2.155440e-02; 7.959773e-02; 8.933049e-02; 1.335342e-01;-2.611350e-02;-3.858167e-02; 5.842555e-02;-1.463474e-02; 1.657751e-02; 7.530938e-02;-9.749153e-03;-3.366754e-02;-1.095920e-02;-4.291320e-02; 1.383118e-01; 2.305462e-02; 1.382105e-01; 2.206914e-02; 1.164225e-02; 5.564324e-02;-2.468266e-02; 1.704455e-01; 7.915921e-02; 2.737252e-02; 7.392910e-02; 8.195378e-02;-8.148666e-02; 7.405083e-02
 6.085618e-03; 1.135322e-02;-3.145058e-02;-3.040055e-02; 7.003136e-02; 4.614237e-02;-9.093244e-03; 7.132995e-03;-1.240305e-02; 1.046022e-02; 3.576038e-02;-1.779131e-02;-2.666249e-02; 2.033567e-03;-1.837314e-02;-3.335735e-02;-2.060106e-02; 7.442422e-04;-2.164097e-02; 6.242992e-02; 5.224138e-02; 3.013223e-03; 7.216838e-02; 1.308173e-02;-3.197219e-02; 3.701260e-02; 9.793475e-03; 2.163931e-02;-5.220954e-02;-1.274403e-02; 3.853004e-02
 3.177424e-02;-1.715154e-04;-4.096046e-02;-1.908220e-02;-1.114882e-01;-1.740678e-01; 6.810740e-03; 1.090609e-02; 8.162943e-02; 7.798570e-02;-9.505784e-02;-8.942409e-02;-8.903174e-02;-5.299600e-03; 8.029514e-02;-5.489216e-03; 6.286574e-02;-2.541944e-02; 2.812839e-02;-7.001772e-02;-7.100526e-02;-1.814632e-02;-3.496415e-02; 2.489088e-02;-8.432933e-02; 4.778570e-02;-1.799525e-02; 7.865082e-04;-7.716565e-03; 6.474687e-02;-1.036038e-01
-1.900490e-03; 2.456488e-02;-8.422565e-02;-3.407556e-02; 1.230996e-01; 3.854244e-02; 1.616622e-02;-2.775642e-02;-9.050153e-03;-3.822235e-02; 7.831063e-03;-5.303708e-02;-5.435778e-02;-1.631243e-02; 3.923580e-02; 4.008082e-02;-6.059513e-03; 1.604465e-02;-7.306462e-02; 2.913662e-02; 4.851412e-02;-2.074389e-02;-1.162911e-02;-1.356287e-02;-3.609944e-03;-3.151747e-02; 1.178768e-02; 8.526847e-02;-6.534958e-02; 5.386315e-03;-4.491628e-02
 8.453804e-02;-4.188310e-02;-1.592939e-01; 6.812134e-02; 1.443692e-02;-9.692966e-02;-2.368125e-02; 2.187821e-02; 2.899995e-02;-9.727347e-02; 8.253106e-02;-9.604361e-02; 3.289404e-02; 9.071390e-02; 1.075400e-02; 5.224042e-02; 4.474357e-02;-1.793103e-02; 6.567381e-02; 7.094125e-02; 1.229448e-01; 4.679283e-02; 5.644472e-03; 8.030388e-02;-7.446771e-02;-8.039226e-02; 8.063643e-02; 1.425401e-01; 2.806292e-02; 1.265819e-01; 7.813370e-02
 1.351936e-02;-2.999140e-02;-1.690819e-02;-4.404765e-02;-1.109769e-01;-1.007517e-01;-1.544247e-02; 1.982390e-02;-2.809880e-02; 1.491593e-02;-2.288213e-02;-2.922554e-02; 1.915725e-02;-2.688787e-02;-2.178851e-02; 8.442966e-03; 2.837186e-02;-7.751324e-02;-5.753513e-03; 4.040119e-02; 1.024643e-02; 6.209956e-02;-2.932210e-03; 1.456531e-02;-1.418301e-02; 5.156256e-02;-9.734727e-02; 5.793550e-02;-5.086187e-02;-8.001217e-04;-4.917863e-03
-1.219877e-02; 7.313377e-02;-1.008764e-01; 1.263921e-02;-1.024313e-01;-1.476562e-01; 1.064800e-02;-7.096966e-03; 8.385777e-02; 5.064062e-02; 4.829414e-03;-7.885261e-02;-1.919656e-02; 1.536875e-02; 4.684321e-02;-4.774387e-02; 2.855824e-02;-6.664723e-03; 8.917794e-02;-7.096314e-02;-6.162175e-02; 5.078840e-02; 1.434132e-01; 7.197899e-02;-2.322001e-02;-4.991667e-03; 4.766706e-02; 5.687336e-02; 1.131196e-03; 7.037055e-02;-1.708361e-03
