Astro;CA1-ProS;CA2-IG-FC;CA3;Car3;CR;CT SUB;DG;Endo;L2 IT ENTl;L2 IT ENTm;L2/3 IT CTX;L2/3 IT ENTl;L2/3 IT PPP;L2/3 IT RHP;L3 IT ENT;L4 RSP-ACA;L4/5 IT CTX;L5 IT CTX;L5 PPP;L5 PT CTX;L5/6 IT TPE-ENT;L5/6 NP CTX;L6 CT CTX;L6 IT CTX;L6 IT ENTl;L6b CTX;L6b/CT ENT;Lamp5;Micro-PVM;NP PPP;NP SUB;Oligo;Pvalb;SMC-Peri;Sncg;Sst;Sst Chodl;SUB-ProS;Vip;VLMC
 2.139168e-03;-3.893926e-02;-2.063931e-02;-1.320177e-02;-5.985340e-03; 1.813343e-02; 8.165587e-02;-1.148846e-01;-1.148685e-02;-4.451875e-03;-2.314216e-02; 5.837463e-02; 3.136120e-02;-1.969711e-02;-2.197260e-02; 1.973123e-04;-2.510138e-02; 1.942036e-02; 2.450528e-02; 1.484939e-02; 2.468639e-02; 1.357836e-04; 2.031768e-02; 3.527984e-02; 4.918903e-02; 2.071462e-02;-1.195885e-02;-1.016728e-02;-3.295788e-02;-5.579448e-02;-8.887999e-03;-1.898566e-02; 5.097779e-02;-1.933555e-02;-2.929394e-02; 4.099438e-03;-4.338117e-02;-3.683148e-02; 2.432358e-02;-1.056798e-01;-7.665732e-02
 9.072006e-02;-3.781250e-02; 3.830911e-02;-3.657665e-02; 3.694457e-02; 3.829699e-02;-4.118478e-02;-1.472107e-02; 8.903694e-02;-2.631986e-02;-4.039062e-02;-3.698965e-02;-5.533602e-02;-4.844644e-02;-6.761093e-02;-4.545887e-02;-4.410575e-02; 6.113289e-03; 2.233330e-02;-8.964643e-03;-3.073479e-02;-6.317585e-03; 7.103206e-02; 1.627651e-02;-8.034562e-02;-5.473366e-02; 4.236425e-02; 3.709164e-02;-5.253742e-02; 1.351692e-02; 1.940824e-02; 4.095464e-02; 1.668377e-02; 5.544673e-02; 2.310170e-02;-6.413064e-03;-3.098246e-02; 8.231211e-03;-4.200144e-03; 2.692467e-02;-2.035687e-04
-2.753000e-02;-1.461974e-01;-3.501899e-02;-9.050303e-02;-9.132704e-02; 8.679148e-03; 5.733559e-02;-1.066436e-01;-1.693670e-01;-9.611049e-02;-1.461402e-01;-3.660136e-02;-9.535221e-02; 1.815949e-02;-1.375748e-01;-9.881958e-02;-3.143182e-02;-1.156846e-02; 4.161478e-03;-1.741872e-02;-2.111588e-02;-4.777668e-02;-3.614765e-02; 1.003411e-02;-2.443472e-02;-7.654721e-02;-4.515772e-02;-3.316577e-02;-5.132463e-02;-1.111450e-01;-7.662695e-02; 1.740394e-04;-7.979500e-02;-3.203417e-02;-5.945779e-02;-3.031026e-02; 1.053433e-01; 2.295077e-03;-2.225708e-02;-1.331104e-01; 2.498081e-03
 2.702620e-02;-5.847523e-03; 5.240330e-02;-9.867947e-03; 7.807751e-02; 4.337020e-02; 1.506905e-01; 1.182003e-01; 8.673941e-02; 2.587690e-02; 2.115520e-02; 2.785409e-02;-1.514332e-02; 7.884237e-03;-3.948800e-03;-1.464496e-02;-1.048858e-01; 7.741058e-03; 2.073229e-02; 2.485398e-03; 2.571781e-02;-1.595373e-02; 1.477740e-01;-4.262719e-02;-2.418263e-02; 3.609018e-02; 3.278220e-02; 3.282494e-02; 6.645107e-02; 1.536075e-01; 7.036400e-02; 1.812024e-01; 1.234876e-01;-1.586150e-03; 4.243576e-02; 1.168260e-02; 1.333124e-01; 6.489414e-02; 1.365196e-01; 6.596920e-03; 9.096348e-02
-9.255934e-02; 3.013042e-02;-3.597114e-02;-2.757773e-02;-9.128482e-02;-1.992603e-03;-2.620803e-02;-4.365208e-02;-6.654227e-02;-3.485524e-02;-4.587820e-02;-6.431889e-02;-2.380355e-02;-7.878622e-02;-1.451992e-02;-1.880207e-02;-4.360076e-02;-1.520166e-02;-1.041950e-02;-1.206644e-01;-4.722863e-02; 6.575612e-02;-9.126893e-02;-3.369707e-02; 3.874069e-02; 9.469092e-03;-1.796283e-02;-2.819580e-02;-8.962857e-02;-1.170739e-01;-4.774752e-02;-8.613558e-02;-3.407880e-02;-9.171955e-02;-1.506741e-02;-2.049368e-02;-5.108492e-02;-1.104016e-01;-4.783170e-02;-4.148862e-02;-6.198883e-02
-4.730684e-02;-1.545126e-02;-1.393549e-02; 6.542575e-03; 6.288787e-02;-4.517436e-02;-6.728020e-02;-2.381817e-02;-1.679543e-01;-7.508889e-04; 1.064670e-03;-9.153334e-02;-9.744403e-03;-8.514418e-02;-1.813522e-02;-7.307843e-02; 4.514047e-02;-1.099776e-02;-1.390033e-02;-1.446107e-02;-4.917575e-02;-1.227953e-02;-5.371477e-02;-2.956637e-02;-3.854446e-02;-2.441976e-02;-5.343993e-02;-3.296367e-02; 6.046806e-02;-9.669107e-02;-5.486388e-02; 1.542962e-02;-3.408680e-03; 4.185306e-02;-6.062719e-02;-1.883692e-03; 6.534227e-02; 6.108360e-02; 4.870319e-02; 1.996656e-03; 5.852705e-02
-7.728318e-02;-2.012704e-02;-6.159673e-02;-3.473842e-02;-1.846604e-02;-1.600420e-02;-8.196048e-02; 2.174138e-02;-9.103865e-02; 1.990820e-02;-4.499493e-04;-7.644792e-03; 4.918038e-02;-1.948872e-02;-4.609461e-02; 6.735501e-02;-1.215085e-03;-7.979488e-03;-1.552687e-02;-3.647563e-02;-1.384428e-02; 3.823460e-02;-1.284690e-02; 2.575051e-02;-5.136617e-02;-7.163345e-02; 6.101844e-02; 3.440643e-02;-3.317398e-02;-6.703732e-02;-8.594550e-03;-4.769488e-03;-4.576625e-02;-8.374232e-02;-1.235131e-01;-1.606124e-03;-1.318068e-02;-5.647749e-02;-7.874300e-02; 4.969557e-03;-5.672501e-02
 3.089570e-02;-3.106362e-02; 3.042125e-02;-6.019608e-02; 2.276680e-02;-4.001407e-02;-1.788512e-02;-8.938237e-02; 5.343660e-02;-3.763257e-02;-7.855086e-02;-3.116270e-02;-4.650483e-02; 1.518882e-02;-7.837582e-02; 2.321721e-02; 6.827258e-02;-4.511754e-03;-2.609090e-02; 4.582093e-02; 4.977090e-02;-1.061146e-02; 5.975003e-02; 1.561462e-02;-3.553148e-02;-3.913371e-02; 4.475947e-02; 4.585957e-02;-1.528279e-02; 1.093723e-01; 6.968284e-02; 2.530451e-02; 1.060236e-03; 2.155386e-02;-8.088004e-02; 4.873647e-02; 2.472117e-02; 6.310122e-02;-2.235469e-03;-4.077008e-02; 8.030886e-02
-1.045983e-01;-1.133257e-02; 2.345223e-02; 2.114115e-02;-2.617351e-02;-2.473345e-03; 1.866926e-02;-1.451918e-02;-6.510746e-02; 9.424911e-02; 1.480946e-01;-6.420069e-02; 2.202312e-03;-2.811252e-03; 1.728028e-02; 5.259217e-02;-4.196509e-02;-7.298108e-02;-3.005822e-02;-4.119360e-02;-1.606153e-02; 2.337585e-02;-2.360225e-02;-5.372814e-03; 4.971446e-02; 5.509388e-02; 9.154858e-02; 4.279354e-02; 1.937118e-02;-1.315202e-01; 3.964890e-02; 4.989053e-03;-2.603532e-02;-5.298697e-02;-1.265287e-01;-4.183491e-02; 7.100148e-02;-2.686423e-02;-3.918211e-02;-8.953928e-02; 6.886444e-02
-1.264223e-01;-7.746777e-02;-6.968485e-02;-1.504754e-01;-1.166614e-02;-2.657509e-02;-5.732237e-02;-1.306317e-01; 2.074833e-02;-2.265003e-02;-6.503564e-03;-8.579325e-02;-9.790050e-02;-1.031824e-03;-1.004631e-01;-2.530146e-02; 1.078528e-01;-4.920297e-02;-1.794402e-02; 8.242427e-02; 5.249173e-03;-3.739914e-02; 6.592316e-02;-2.478108e-02;-8.749413e-02;-9.626006e-02;-3.866669e-02;-2.304631e-02;-2.178312e-02; 3.059223e-03;-1.708984e-02; 2.838337e-02;-3.850332e-02; 1.815606e-01;-1.038785e-01; 4.427593e-02;-3.430668e-02; 2.939037e-02;-4.148580e-02;-5.336337e-02;-3.745471e-02
-1.862434e-02;-6.720512e-02;-1.131614e-01;-7.646707e-02; 9.774493e-04;-3.223723e-02; 6.247084e-02;-6.752894e-02;-3.728507e-03; 1.280571e-02;-1.908442e-02; 2.985423e-02;-2.264272e-02;-4.469620e-02;-2.297075e-04;-8.055933e-02;-4.902135e-03;-1.635524e-02;-1.210578e-02;-2.296065e-02; 3.370306e-03;-2.659168e-02;-1.163231e-01;-3.377977e-02; 1.148289e-02;-1.824713e-03; 6.349103e-02; 1.374038e-02; 1.352005e-03; 5.799544e-03;-8.488447e-02;-1.368907e-01; 1.453025e-02; 5.850912e-02; 1.644982e-02;-2.956587e-02; 2.964231e-02; 2.886354e-03;-3.223307e-02;-9.382918e-03; 3.158757e-03
-4.466609e-03; 5.784356e-02; 1.239226e-01; 9.830152e-02;-3.843240e-02;-2.481882e-02;-9.945977e-03; 7.908093e-02; 8.237486e-02;-3.027673e-02;-3.264596e-02;-6.571241e-03;-5.498116e-02;-9.962995e-04;-3.314476e-02;-1.575642e-02; 3.603622e-02; 4.798698e-02;-1.085004e-03;-1.456948e-02; 4.742439e-03; 2.490908e-02;-1.496690e-02;-5.955546e-03;-1.003239e-02;-1.489943e-03;-1.226318e-02;-3.411286e-02; 2.276978e-03; 1.257730e-01;-4.053156e-02;-2.340079e-02; 1.408492e-02;-5.497895e-02;-6.568771e-04;-2.330681e-02; 8.596288e-03;-3.179095e-02;-2.620017e-02;-6.926815e-02;-3.821907e-03
-4.255684e-02; 1.999624e-02;-4.630352e-03;-3.819008e-02;-8.625205e-02;-1.502544e-02;-7.058252e-02;-2.105758e-02;-6.628210e-02;-5.088361e-02;-5.982291e-02;-7.049909e-02;-3.571934e-02;-5.969247e-02;-7.011320e-02; 1.890856e-02; 2.571741e-02;-2.592711e-02;-2.382201e-02;-4.249646e-02;-8.701351e-03;-4.594223e-02;-1.348661e-02; 7.706026e-03;-3.919419e-02;-7.979236e-02;-1.943788e-02;-1.480282e-02;-9.684735e-02;-8.938720e-02;-6.522313e-02;-3.533995e-02; 3.257938e-02;-1.082934e-01;-2.980844e-03;-5.558708e-02;-3.994305e-02;-1.054640e-01;-9.102038e-02; 1.897102e-02;-4.709928e-02
 1.689389e-01; 2.108035e-02; 3.439095e-02; 1.494642e-02; 2.085842e-01; 6.305781e-02; 9.526160e-02; 1.178385e-01; 2.008228e-01;-3.631206e-03;-4.737551e-02; 1.027117e-01; 7.158319e-02; 9.472417e-02; 2.216103e-02; 7.894252e-02; 1.336258e-01; 1.190838e-01; 8.029277e-02; 3.205241e-02; 6.714315e-02; 5.305698e-02; 5.236040e-02; 5.174958e-02; 7.819862e-02; 7.468676e-02; 3.328339e-02; 4.242645e-02; 8.165928e-02; 1.610162e-01; 4.598463e-02; 2.224309e-02; 1.442603e-01; 1.854936e-01; 1.297532e-01;-1.994016e-02; 5.450984e-02; 1.056302e-01; 1.212967e-01; 1.045280e-01; 8.170207e-02
-7.842252e-02; 2.200991e-02; 3.077694e-02; 7.391508e-02;-7.301160e-03; 1.312774e-02; 6.456070e-02; 2.908941e-02;-4.800579e-02; 1.609657e-02; 3.497179e-02; 5.747427e-02;-1.109749e-02; 1.602901e-02; 1.974586e-02; 2.324287e-03; 2.464765e-03;-2.312350e-02; 5.554947e-02; 2.627368e-02; 3.762731e-02; 5.421238e-02;-3.885422e-03;-4.914916e-03; 4.228652e-02; 2.920266e-02; 8.980344e-03; 1.852005e-02;-2.132800e-02;-1.305856e-01;-4.200389e-02;-3.749178e-02;-7.034117e-02;-2.546070e-02; 3.927597e-02;-4.278492e-03;-4.880001e-02;-3.310907e-02;-9.360543e-02;-7.332715e-02;-4.010373e-02
-2.244315e-02; 1.363550e-02;-5.542387e-02;-2.354219e-02;-8.204166e-02; 4.039795e-02;-8.078626e-02;-1.260248e-03;-5.318982e-02; 5.327752e-02; 3.098581e-02;-2.382491e-02;-1.081445e-02;-5.172282e-02;-3.258512e-02; 4.735389e-02; 1.119111e-01;-5.326375e-02;-2.279583e-02; 5.543020e-02; 2.815054e-02; 4.145852e-02; 6.007197e-02; 1.493984e-02;-2.368654e-02; 2.887942e-02; 2.167605e-02; 8.763486e-02; 9.008722e-02;-4.433702e-03; 8.267703e-02; 1.037984e-01;-4.634953e-02;-4.299862e-03;-3.812241e-03; 1.041409e-01; 6.516059e-02; 1.984319e-02; 6.479856e-02;-2.275796e-02; 2.962632e-02
-1.296280e-02; 2.971505e-02; 4.491497e-02; 5.856222e-02;-8.188451e-03;-3.426000e-03;-1.248541e-02; 2.082190e-02; 7.168452e-02; 1.885913e-02;-2.561036e-02;-3.635029e-02; 3.030628e-02; 1.101522e-02; 5.394790e-02;-8.326810e-03;-9.469949e-02;-7.981104e-03;-3.218708e-02; 7.469791e-03; 9.770289e-03;-3.600922e-03;-3.644079e-02;-2.628007e-03;-5.080165e-03; 7.344354e-02; 4.680682e-02; 3.210341e-02; 3.784769e-02; 1.456975e-01;-1.614131e-02;-5.831852e-02; 3.626962e-02; 4.974769e-02;-2.658501e-02;-3.098752e-03; 2.601775e-02;-4.010133e-03;-2.446501e-02; 3.375652e-02; 2.209126e-02
-6.980363e-02; 1.306872e-01; 5.246704e-02; 5.411238e-02;-9.415120e-03; 3.963695e-02; 3.143623e-02; 5.469778e-02;-1.080733e-01; 6.145108e-02; 7.197509e-02; 8.957980e-02; 8.748387e-02; 6.387759e-02; 4.294432e-02; 1.435094e-01; 5.525337e-02; 3.279409e-02; 7.589050e-02; 4.997268e-02; 4.152559e-02; 6.298900e-02; 2.364732e-02; 2.881512e-02; 7.885868e-02; 6.756853e-02; 7.305269e-03; 3.926716e-02;-3.990174e-02;-1.999169e-02; 1.190218e-02; 2.866271e-02;-4.248628e-02;-3.427951e-02;-5.557976e-02; 5.384020e-02;-1.357946e-02; 6.894563e-03; 6.169672e-02;-7.811727e-02; 5.371438e-03
-2.291283e-02;-8.209257e-02; 1.597117e-02;-2.948839e-02; 1.298740e-02;-2.134216e-02;-1.358079e-01; 6.045637e-02;-1.554856e-02;-6.732130e-03;-4.225730e-02;-7.352647e-02;-3.020645e-02;-1.123113e-02;-7.324169e-02;-1.286679e-01;-1.866576e-01;-1.154300e-01;-9.823889e-02; 4.837195e-02;-9.954358e-02;-1.179877e-01;-7.000429e-03;-7.545929e-02;-1.022732e-01; 2.687775e-02;-7.571656e-02;-1.509608e-02; 6.581959e-02;-1.553729e-02;-4.308495e-02;-4.118679e-02; 5.669449e-02;-1.852183e-02;-1.983589e-02;-2.205424e-02; 1.070803e-02;-1.654199e-02;-5.374205e-02; 1.097979e-01; 8.178077e-02
 1.461695e-02; 8.955569e-02; 1.107803e-02; 3.590070e-02;-3.485936e-02; 7.013940e-04;-3.973874e-02; 6.500022e-02;-1.713722e-02; 6.022563e-02; 2.824220e-02;-2.119952e-02; 6.691248e-02;-5.348474e-04; 5.463975e-02; 1.343604e-01; 1.183369e-01; 1.032377e-02;-8.891547e-03; 1.467178e-01; 1.317208e-01; 8.875714e-03; 3.307213e-02;-5.401964e-02;-2.429258e-02; 5.488029e-02;-6.003397e-02;-1.708613e-02;-3.963999e-02;-6.245084e-02;-2.865716e-02;-8.408470e-03;-2.346946e-02;-8.877547e-02;-6.171653e-03; 1.655497e-01;-7.096804e-02;-7.092328e-02;-6.719584e-02; 1.803274e-02;-4.143346e-02
 5.939918e-02;-1.242475e-01;-6.325543e-02; 2.931577e-05; 1.566725e-02;-5.311955e-02;-3.292488e-02;-6.810534e-02; 5.338357e-02;-2.347550e-02; 1.045787e-02;-4.532318e-02;-5.252077e-02; 6.214891e-04;-3.884420e-02;-5.639948e-02;-2.891603e-02;-3.299741e-02;-4.652512e-02;-3.505266e-02;-1.100485e-01;-4.564917e-02; 1.982323e-03;-5.955526e-02;-4.898605e-02;-3.878673e-02;-1.947267e-02;-8.080246e-02; 2.831088e-02; 6.220626e-02; 4.901230e-03;-4.540166e-02;-3.796829e-02; 1.943439e-02;-5.756413e-02;-1.174670e-01;-5.647262e-03;-2.859204e-02;-1.040444e-01;-2.486801e-02;-1.547580e-02
-2.164407e-02; 4.751612e-02; 1.867697e-01; 5.455738e-02; 1.851883e-02; 4.218913e-02; 2.637890e-02; 5.464557e-02; 4.896880e-02; 2.501583e-02; 3.910007e-02;-6.916955e-03; 1.296663e-02;-2.250928e-02; 4.832918e-03; 8.320935e-02; 5.120049e-03; 1.873624e-03;-1.544486e-02; 1.169854e-01; 8.781745e-02; 1.375291e-03;-6.792479e-03; 8.310087e-02; 4.145309e-03; 2.322997e-02; 9.836960e-02; 5.807530e-02;-6.983921e-03; 5.028560e-02;-2.527911e-02; 7.786005e-02; 3.326891e-02; 1.027393e-03; 8.096624e-02; 7.104812e-02; 9.279426e-04; 2.964468e-02;-6.008408e-02;-1.187979e-02;-5.134828e-03
-1.965431e-02; 1.473541e-02; 6.044775e-04; 2.642106e-02; 5.831790e-02;-4.477573e-02;-7.538060e-02; 5.612070e-02; 1.500115e-01;-6.815276e-02;-1.903028e-02; 5.210429e-04;-2.727309e-02;-1.068755e-02;-2.696416e-02;-6.594211e-02;-5.339135e-03;-9.511928e-03;-6.717579e-02;-3.537785e-02;-2.380685e-02;-6.765931e-02;-3.418007e-02;-5.327495e-02;-7.085534e-02;-6.801148e-02;-7.925284e-02;-6.315058e-02; 1.937881e-02; 2.001111e-01;-3.600836e-02;-4.871982e-02; 3.656761e-02;-9.495885e-03; 1.084702e-01;-2.587717e-02; 3.259180e-02;-2.790653e-03; 2.005982e-02; 2.588483e-01; 5.215701e-04
 3.166290e-02;-3.248570e-02;-1.174325e-02; 2.280608e-02;-3.499572e-03;-3.486817e-02; 1.057804e-01;-1.950336e-02;-1.150276e-02; 5.674833e-02; 3.289119e-02;-9.277741e-03; 1.996881e-02; 5.710255e-02; 7.539598e-02; 2.028443e-03;-5.907796e-02; 4.232121e-02;-2.767848e-03;-6.453918e-02;-6.412990e-02; 9.146962e-03; 5.351834e-02;-5.144977e-02; 3.483657e-02; 7.308903e-02; 4.462795e-03;-4.102389e-02; 2.356430e-02;-6.683468e-02;-2.727847e-02;-1.668334e-02;-5.487981e-02;-5.706888e-03; 6.860097e-03;-2.145031e-02; 1.681889e-02; 1.217807e-03; 3.312686e-02;-4.322263e-02; 4.654924e-02
-9.576093e-02;-4.814418e-02;-4.833035e-02; 9.113704e-03; 2.284900e-03; 4.016609e-02; 1.171393e-02;-1.449049e-02; 6.032792e-02;-1.780351e-02;-2.504532e-02;-1.471427e-03; 1.976754e-02;-7.808038e-03;-1.676107e-02;-3.460755e-02;-2.857150e-02; 3.024040e-02;-1.340748e-02;-2.282883e-02;-1.613003e-02;-4.394258e-02; 2.321633e-02; 8.206945e-03; 3.331169e-02;-1.365828e-02;-1.932528e-02;-2.901862e-02; 8.309085e-02; 3.185776e-02;-3.659926e-05; 1.067849e-03; 3.041982e-02; 3.216307e-02;-3.912859e-02;-5.656789e-03; 6.295859e-02; 6.450438e-02; 4.175640e-02; 7.090417e-03; 3.499279e-02
 8.382467e-02;-4.475650e-02;-1.485216e-03; 4.012366e-02;-4.547466e-02; 3.589870e-02;-4.878971e-03;-1.142507e-01;-9.857264e-03;-9.379694e-02; 7.311191e-03; 5.043269e-02;-4.364569e-02; 5.498452e-02;-3.941835e-02; 9.221898e-03; 9.625580e-03; 6.656441e-03; 3.712675e-02; 1.818942e-01; 6.587759e-02; 3.434962e-02; 3.184119e-02; 4.277702e-02;-6.104254e-03;-5.436522e-02; 6.425147e-02; 3.669841e-02; 8.580499e-02; 1.479231e-02; 1.007092e-01; 3.595738e-02; 1.676292e-02; 1.809912e-01; 2.201413e-02; 5.971274e-02; 7.822073e-02; 1.056942e-01; 7.227427e-02; 8.082595e-02; 9.753264e-02
-2.636820e-02; 1.636032e-02;-4.448505e-03; 5.429652e-02;-1.128318e-02; 6.074635e-02; 9.147499e-02; 2.660256e-02; 1.667667e-01; 9.424027e-02; 5.645189e-02; 1.038277e-01; 5.906066e-02; 6.264769e-02; 4.718525e-02; 2.822539e-02; 2.739454e-02; 1.117879e-01; 1.054577e-01;-5.999015e-03; 1.578822e-02; 4.448753e-02; 9.876595e-05; 9.906021e-02; 1.334299e-01; 3.693060e-02; 5.494264e-02; 3.368361e-02;-3.304190e-02;-1.546601e-02; 4.048632e-02;-2.863921e-02;-3.644384e-02; 1.090814e-03; 1.341485e-01;-1.422414e-02;-7.323195e-02;-2.447560e-02; 1.358203e-02; 8.287163e-02;-7.561006e-02
-6.714792e-02;-3.958189e-02; 2.028737e-02; 6.535817e-02; 2.666476e-02;-4.861749e-02;-5.121048e-02;-1.395442e-02;-5.246156e-02; 4.812818e-02; 3.929972e-02;-2.124318e-02; 4.086385e-03; 3.162276e-03; 4.356112e-02;-3.676133e-02;-1.993492e-02; 2.543264e-02;-4.025013e-02; 1.864049e-02;-2.974193e-02; 7.440671e-04;-3.878123e-02;-8.884157e-02;-6.434051e-02;-3.314580e-03;-8.278453e-02;-7.152240e-02; 2.411216e-02;-9.363449e-02;-8.410565e-03;-4.505639e-02;-7.522721e-02; 6.422916e-03;-1.146037e-01;-1.055949e-02; 4.893097e-02; 9.567379e-02;-2.092810e-02;-1.230336e-01; 1.260512e-01
-1.879184e-02; 1.151596e-02; 9.662171e-03; 4.874697e-02; 2.837641e-02;-1.329770e-02;-9.683370e-03;-2.938618e-02; 1.600124e-02;-5.109018e-02;-2.913223e-03; 1.706127e-02;-1.630289e-02;-1.299158e-02; 3.204382e-03;-6.475153e-03; 3.855419e-04; 1.105831e-02; 2.443617e-02;-1.088276e-02;-7.641001e-03; 3.250103e-03;-2.253810e-02; 3.201655e-02; 4.380723e-03; 1.495671e-02; 6.277105e-02;-1.191500e-02;-5.584118e-03; 4.149851e-02;-1.669369e-02;-4.442675e-02; 3.842739e-02; 3.806527e-02;-5.935558e-02;-1.943289e-02;-3.743099e-02; 1.070245e-02;-1.243150e-02;-6.482476e-02;-6.984055e-02
 2.039400e-02;-5.194705e-02;-6.659067e-02;-5.522272e-02; 4.616148e-03;-6.090085e-05; 4.327731e-02;-3.012796e-02; 1.069751e-02; 4.748274e-02;-1.281949e-02; 5.955445e-02;-1.273990e-03; 1.469457e-02;-1.239495e-03; 1.421320e-02; 1.499924e-02; 7.941742e-02; 6.219873e-02; 6.253641e-02; 2.228818e-02;-5.544214e-03; 6.647649e-03;-3.932443e-03;-4.809178e-03;-3.068856e-02; 2.006262e-02;-2.926087e-02;-2.881072e-02;-4.119029e-02; 3.008244e-02; 9.227752e-03;-2.483990e-03; 5.349346e-02;-1.051336e-03;-1.404844e-02;-1.359756e-02; 3.977139e-02; 7.251626e-02; 3.049640e-02;-1.131243e-02
-6.918927e-02; 1.267926e-02;-2.036149e-02; 5.511670e-02; 1.165974e-01; 2.470793e-02; 9.123977e-02; 1.657892e-02;-7.633221e-02; 6.640671e-02; 8.751359e-03; 4.340096e-02; 3.061907e-02; 6.519636e-02;-1.397122e-02; 2.331293e-02; 7.139270e-02; 4.769711e-02; 3.488120e-02; 5.465673e-02; 4.392670e-02; 3.494307e-02; 8.196159e-02; 5.807528e-02; 2.338332e-02;-4.670648e-03; 9.928946e-03; 6.985570e-03; 2.089453e-03;-1.759570e-02; 6.243476e-02; 6.827071e-02; 3.244704e-02; 3.742893e-02;-3.019097e-02; 3.107290e-02; 8.842832e-02; 2.259489e-02; 9.364333e-02;-3.671746e-02; 2.885926e-02
-5.309903e-03;-9.588797e-02; 3.374112e-02; 1.215733e-02;-4.535463e-02;-3.742574e-04; 1.402932e-01;-8.934070e-02;-4.650157e-02; 1.142438e-01; 4.474472e-02; 5.628346e-02; 4.533252e-02; 8.502279e-03; 1.719051e-02; 1.322606e-02; 7.166154e-02; 1.052861e-01; 7.889200e-02;-3.935710e-02; 3.921653e-02; 9.592517e-02; 8.145408e-02; 6.361902e-02; 1.100183e-01; 4.663561e-02; 1.531628e-02; 6.040308e-02; 2.966119e-02;-1.103622e-01; 6.120609e-02; 5.645511e-02;-9.474628e-02; 3.730848e-02;-3.851422e-02;-1.045210e-01; 5.634232e-02; 3.620732e-02; 6.290937e-03;-1.263437e-01; 3.241504e-02
 1.705889e-01;-3.124265e-02; 8.600595e-02; 2.354114e-02; 1.574186e-01; 7.474540e-02; 1.177979e-01; 2.063257e-01; 6.352692e-02; 1.345668e-01; 1.331691e-01; 1.344456e-01; 1.426871e-01; 1.225096e-01; 5.310148e-02; 1.322781e-01; 1.007566e-01; 1.369883e-01; 1.278379e-01; 2.446355e-02; 2.682772e-02; 8.479250e-02; 4.678652e-02; 3.252374e-02; 1.098552e-01; 6.410961e-02; 2.764090e-02; 3.551027e-02; 6.874288e-02; 7.433311e-02; 5.888636e-02; 4.015542e-02; 2.733516e-02; 6.370107e-02; 9.385964e-02;-3.392105e-02; 5.918162e-03; 1.555475e-02;-7.362889e-03; 7.753118e-02; 5.738467e-02
-5.691219e-02;-5.093303e-02;-6.770206e-02;-1.035976e-02; 1.568280e-02;-4.933857e-02;-6.088938e-02;-9.015172e-02; 2.296105e-02;-2.711417e-02; 1.146177e-02;-2.199321e-02;-4.066855e-02;-2.801830e-02; 1.643557e-03;-1.095369e-02;-1.029323e-02;-3.627107e-02;-1.294220e-02;-3.272116e-02;-3.571259e-02;-2.475308e-02;-3.112705e-02;-3.411092e-02;-1.023788e-02;-9.573825e-03;-3.435127e-02;-1.593808e-02;-1.884765e-03; 6.457877e-02;-3.640630e-02;-5.554155e-02;-4.452141e-02;-2.559318e-02; 5.246704e-02;-2.118294e-02;-9.254251e-02;-7.932235e-02;-5.885138e-02; 1.359423e-01;-1.275932e-02
-1.020664e-01; 3.203156e-02; 2.490092e-02; 7.220915e-02;-7.027338e-02;-7.103272e-03; 4.366553e-02;-1.255853e-02;-3.414532e-02; 8.881775e-02; 3.727067e-02; 2.223355e-02; 1.026627e-01;-3.429127e-02; 4.367236e-02; 5.448593e-02; 1.272027e-02; 1.530217e-02; 1.222993e-02; 4.299123e-02; 2.931400e-03; 8.572035e-02;-1.632015e-02;-2.401260e-02;-5.103301e-03; 1.033508e-02; 1.254612e-02; 2.230862e-02;-2.076464e-02;-1.027184e-01;-4.857651e-03; 4.010247e-02;-1.048870e-02; 5.171035e-02;-7.947500e-02; 1.132737e-01; 1.191830e-02; 3.626766e-03; 1.102305e-02;-4.419291e-02; 1.442008e-02
 4.609535e-02; 4.798642e-02; 5.282923e-02; 4.689009e-02;-2.154028e-02; 7.047389e-02; 4.549958e-02;-4.335558e-03;-2.599241e-02; 2.149906e-03;-2.408679e-02;-5.017522e-02;-5.132647e-02;-6.658500e-03;-1.634238e-02;-3.945139e-02; 3.581745e-02; 2.144743e-02;-8.016408e-03; 3.330587e-02;-3.938095e-02;-2.750078e-03;-1.865949e-02; 5.752364e-02;-6.569881e-02;-4.984577e-02;-1.124337e-02; 3.741611e-02; 8.964162e-03; 9.356896e-02;-6.971934e-03; 1.959869e-02;-1.920167e-03; 2.545769e-02; 3.047081e-02; 4.198829e-02;-2.557333e-03; 2.666425e-03;-7.001974e-02; 8.332085e-02; 1.863860e-02
-5.922028e-02; 6.938887e-04;-4.058512e-02; 7.638294e-03;-4.399142e-02;-3.011764e-02; 5.016371e-04; 3.171905e-02;-9.661224e-02; 1.668218e-02;-1.208995e-03;-1.632422e-02; 5.565614e-03;-6.859586e-02;-7.537736e-03;-3.070044e-02;-2.041284e-02;-8.319603e-02;-5.638966e-02;-1.445807e-02;-7.212901e-03;-1.277692e-02;-7.750297e-03;-4.170655e-03; 1.217975e-02; 5.850925e-02; 1.008262e-02; 2.839275e-02;-1.029196e-01;-1.033929e-01; 8.513898e-03;-4.069017e-02; 5.757756e-03;-8.249220e-02;-1.026796e-01;-2.084819e-02;-3.909497e-02;-5.134387e-02;-6.089829e-02;-1.137231e-01;-6.810910e-03
