"hgnc_symbol"	"h_entrez_id"	"mgi_symbol"	"mgi_accession_id"	"ensembl_gene_id"
"H3C10"	8357	"H3c2"	"MGI:2448319"	"ENSG00000278828"
"H3C10"	8357	"H3c3"	"MGI:2448320"	"ENSG00000278828"
"H3C10"	8357	"H3c4"	"MGI:2448322"	"ENSG00000278828"
"H3C10"	8357	"H3c6"	"MGI:2448326"	"ENSG00000278828"
"H3C10"	8357	"H3c7"	"MGI:2448329"	"ENSG00000278828"
"H3C10"	8357	"H3c8"	"MGI:2145541"	"ENSG00000278828"
"H3C10"	8357	"H3f3c"	"MGI:3650546"	"ENSG00000278828"
"H3C11"	8354	"H3c1"	"MGI:2668828"	"ENSG00000275379"
"H3C11"	8354	"H3c10"	"MGI:2448349"	"ENSG00000275379"
"H3C11"	8354	"H3c11"	"MGI:2448350"	"ENSG00000275379"
"H3C11"	8354	"H3c13"	"MGI:2448351"	"ENSG00000275379"
"H3C11"	8354	"H3c14"	"MGI:2448355"	"ENSG00000275379"
"H3C11"	8354	"H3c15"	"MGI:2448357"	"ENSG00000275379"
"H3C11"	8354	"H3c2"	"MGI:2448319"	"ENSG00000275379"
"H3C11"	8354	"H3c3"	"MGI:2448320"	"ENSG00000275379"
"H3C11"	8354	"H3c4"	"MGI:2448322"	"ENSG00000275379"
"H3C11"	8354	"H3c6"	"MGI:2448326"	"ENSG00000275379"
"H3C11"	8354	"H3c7"	"MGI:2448329"	"ENSG00000275379"
"H3C11"	8354	"H3c8"	"MGI:2145541"	"ENSG00000275379"
"H3C11"	8354	"H3f3c"	"MGI:3650546"	"ENSG00000275379"
"H3C12"	8356	"H3c1"	"MGI:2668828"	"ENSG00000197153"
"H3C12"	8356	"H3c10"	"MGI:2448349"	"ENSG00000197153"
"H3C12"	8356	"H3c11"	"MGI:2448350"	"ENSG00000197153"
"H3C12"	8356	"H3c13"	"MGI:2448351"	"ENSG00000197153"
"H3C12"	8356	"H3c14"	"MGI:2448355"	"ENSG00000197153"
"H3C12"	8356	"H3c15"	"MGI:2448357"	"ENSG00000197153"
"H3C12"	8356	"H3c2"	"MGI:2448319"	"ENSG00000197153"
"H3C12"	8356	"H3c3"	"MGI:2448320"	"ENSG00000197153"
"H3C12"	8356	"H3c4"	"MGI:2448322"	"ENSG00000197153"
"H3C12"	8356	"H3c6"	"MGI:2448326"	"ENSG00000197153"
"H3C12"	8356	"H3c7"	"MGI:2448329"	"ENSG00000197153"
"H3C12"	8356	"H3c8"	"MGI:2145541"	"ENSG00000197153"
"H3C12"	8356	"H3f3c"	"MGI:3650546"	"ENSG00000197153"
"H3C13"	653604	"H3c1"	"MGI:2668828"	"ENSG00000183598"
"H3C13"	653604	"H3c10"	"MGI:2448349"	"ENSG00000183598"
"H3C13"	653604	"H3c11"	"MGI:2448350"	"ENSG00000183598"
"H3C13"	653604	"H3c13"	"MGI:2448351"	"ENSG00000183598"
"H3C13"	653604	"H3c14"	"MGI:2448355"	"ENSG00000183598"
"H3C13"	653604	"H3c15"	"MGI:2448357"	"ENSG00000183598"
"H3C13"	653604	"H3c2"	"MGI:2448319"	"ENSG00000183598"
"H3C13"	653604	"H3c3"	"MGI:2448320"	"ENSG00000183598"
"H3C13"	653604	"H3c4"	"MGI:2448322"	"ENSG00000183598"
"H3C13"	653604	"H3c6"	"MGI:2448326"	"ENSG00000183598"
"H3C13"	653604	"H3c7"	"MGI:2448329"	"ENSG00000183598"
"H3C13"	653604	"H3c8"	"MGI:2145541"	"ENSG00000183598"
"H3C13"	653604	"H3f3c"	"MGI:3650546"	"ENSG00000183598"
"H3C14"	126961	"H3c1"	"MGI:2668828"	"ENSG00000203811"
"H3C14"	126961	"H3c10"	"MGI:2448349"	"ENSG00000203811"
"H3C14"	126961	"H3c11"	"MGI:2448350"	"ENSG00000203811"
"H3C14"	126961	"H3c13"	"MGI:2448351"	"ENSG00000203811"
"H3C14"	126961	"H3c14"	"MGI:2448355"	"ENSG00000203811"
"H3C14"	126961	"H3c15"	"MGI:2448357"	"ENSG00000203811"
"H3C14"	126961	"H3c2"	"MGI:2448319"	"ENSG00000203811"
"H3C14"	126961	"H3c3"	"MGI:2448320"	"ENSG00000203811"
"H3C14"	126961	"H3c4"	"MGI:2448322"	"ENSG00000203811"
"H3C14"	126961	"H3c6"	"MGI:2448326"	"ENSG00000203811"
"H3C14"	126961	"H3c7"	"MGI:2448329"	"ENSG00000203811"
"H3C14"	126961	"H3c8"	"MGI:2145541"	"ENSG00000203811"
"H3C14"	126961	"H3f3c"	"MGI:3650546"	"ENSG00000203811"
"H3C15"	333932	"H3c1"	"MGI:2668828"	"ENSG00000203852"
"H3C15"	333932	"H3c10"	"MGI:2448349"	"ENSG00000203852"
"H3C15"	333932	"H3c11"	"MGI:2448350"	"ENSG00000203852"
"H3C15"	333932	"H3c13"	"MGI:2448351"	"ENSG00000203852"
"H3C15"	333932	"H3c14"	"MGI:2448355"	"ENSG00000203852"
"H3C15"	333932	"H3c15"	"MGI:2448357"	"ENSG00000203852"
"H3C15"	333932	"H3c2"	"MGI:2448319"	"ENSG00000203852"
"H3C15"	333932	"H3c3"	"MGI:2448320"	"ENSG00000203852"
"H3C15"	333932	"H3c4"	"MGI:2448322"	"ENSG00000203852"
"H3C15"	333932	"H3c6"	"MGI:2448326"	"ENSG00000203852"
"H3C15"	333932	"H3c7"	"MGI:2448329"	"ENSG00000203852"
"H3C15"	333932	"H3c8"	"MGI:2145541"	"ENSG00000203852"
"H3C15"	333932	"H3f3c"	"MGI:3650546"	"ENSG00000203852"
"H3C2"	8358	"H3c1"	"MGI:2668828"	"ENSG00000286522"
"H3C2"	8358	"H3c10"	"MGI:2448349"	"ENSG00000286522"
"H3C2"	8358	"H3c11"	"MGI:2448350"	"ENSG00000286522"
"H3C2"	8358	"H3c13"	"MGI:2448351"	"ENSG00000286522"
"H3C2"	8358	"H3c14"	"MGI:2448355"	"ENSG00000286522"
"H3C2"	8358	"H3c15"	"MGI:2448357"	"ENSG00000286522"
"H3C2"	8358	"H3c2"	"MGI:2448319"	"ENSG00000286522"
"H3C2"	8358	"H3c3"	"MGI:2448320"	"ENSG00000286522"
"H3C2"	8358	"H3c4"	"MGI:2448322"	"ENSG00000286522"
"H3C2"	8358	"H3c6"	"MGI:2448326"	"ENSG00000286522"
"H3C2"	8358	"H3c7"	"MGI:2448329"	"ENSG00000286522"
"H3C2"	8358	"H3c8"	"MGI:2145541"	"ENSG00000286522"
"H3C2"	8358	"H3f3c"	"MGI:3650546"	"ENSG00000286522"
"H3C3"	8352	"H3c1"	"MGI:2668828"	"ENSG00000287080"
"H3C3"	8352	"H3c10"	"MGI:2448349"	"ENSG00000287080"
"H3C3"	8352	"H3c11"	"MGI:2448350"	"ENSG00000287080"
"H3C3"	8352	"H3c13"	"MGI:2448351"	"ENSG00000287080"
"H3C3"	8352	"H3c14"	"MGI:2448355"	"ENSG00000287080"
"H3C3"	8352	"H3c15"	"MGI:2448357"	"ENSG00000287080"
"H3C3"	8352	"H3c2"	"MGI:2448319"	"ENSG00000287080"
"H3C3"	8352	"H3c3"	"MGI:2448320"	"ENSG00000287080"
"H3C3"	8352	"H3c4"	"MGI:2448322"	"ENSG00000287080"
"H3C3"	8352	"H3c6"	"MGI:2448326"	"ENSG00000287080"
"H3C3"	8352	"H3c7"	"MGI:2448329"	"ENSG00000287080"
"H3C3"	8352	"H3c8"	"MGI:2145541"	"ENSG00000287080"
"H3C3"	8352	"H3f3c"	"MGI:3650546"	"ENSG00000287080"
"H3C4"	8351	"H3c1"	"MGI:2668828"	"ENSG00000197409"
"H3C4"	8351	"H3c10"	"MGI:2448349"	"ENSG00000197409"
"H3C4"	8351	"H3c11"	"MGI:2448350"	"ENSG00000197409"
"H3C4"	8351	"H3c13"	"MGI:2448351"	"ENSG00000197409"
"H3C4"	8351	"H3c14"	"MGI:2448355"	"ENSG00000197409"
"H3C4"	8351	"H3c15"	"MGI:2448357"	"ENSG00000197409"
"H3C4"	8351	"H3c2"	"MGI:2448319"	"ENSG00000197409"
"H3C4"	8351	"H3c3"	"MGI:2448320"	"ENSG00000197409"
"H3C4"	8351	"H3c4"	"MGI:2448322"	"ENSG00000197409"
"H3C4"	8351	"H3c6"	"MGI:2448326"	"ENSG00000197409"
"H3C4"	8351	"H3c7"	"MGI:2448329"	"ENSG00000197409"
"H3C4"	8351	"H3c8"	"MGI:2145541"	"ENSG00000197409"
"H3C4"	8351	"H3f3c"	"MGI:3650546"	"ENSG00000197409"
"H3C6"	8353	"H3c1"	"MGI:2668828"	"ENSG00000274750"
"H3C6"	8353	"H3c10"	"MGI:2448349"	"ENSG00000274750"
"H3C6"	8353	"H3c11"	"MGI:2448350"	"ENSG00000274750"
"H3C6"	8353	"H3c13"	"MGI:2448351"	"ENSG00000274750"
"H3C6"	8353	"H3c14"	"MGI:2448355"	"ENSG00000274750"
"H3C6"	8353	"H3c15"	"MGI:2448357"	"ENSG00000274750"
"H3C6"	8353	"H3c2"	"MGI:2448319"	"ENSG00000274750"
"H3C6"	8353	"H3c3"	"MGI:2448320"	"ENSG00000274750"
"H3C6"	8353	"H3c4"	"MGI:2448322"	"ENSG00000274750"
"H3C6"	8353	"H3c6"	"MGI:2448326"	"ENSG00000274750"
"H3C6"	8353	"H3c7"	"MGI:2448329"	"ENSG00000274750"
"H3C6"	8353	"H3c8"	"MGI:2145541"	"ENSG00000274750"
"H3C6"	8353	"H3f3c"	"MGI:3650546"	"ENSG00000274750"
"H3C7"	8968	"H3c1"	"MGI:2668828"	"ENSG00000277775"
"H3C7"	8968	"H3c10"	"MGI:2448349"	"ENSG00000277775"
"H3C7"	8968	"H3c11"	"MGI:2448350"	"ENSG00000277775"
"H3C7"	8968	"H3c13"	"MGI:2448351"	"ENSG00000277775"
"H3C7"	8968	"H3c14"	"MGI:2448355"	"ENSG00000277775"
"H3C7"	8968	"H3c15"	"MGI:2448357"	"ENSG00000277775"
"H3C7"	8968	"H3c2"	"MGI:2448319"	"ENSG00000277775"
"H3C7"	8968	"H3c3"	"MGI:2448320"	"ENSG00000277775"
"H3C7"	8968	"H3c4"	"MGI:2448322"	"ENSG00000277775"
"H3C7"	8968	"H3c6"	"MGI:2448326"	"ENSG00000277775"
"H3C7"	8968	"H3c7"	"MGI:2448329"	"ENSG00000277775"
"H3C7"	8968	"H3c8"	"MGI:2145541"	"ENSG00000277775"
"H3C7"	8968	"H3f3c"	"MGI:3650546"	"ENSG00000277775"
"H3C8"	8355	"H3c1"	"MGI:2668828"	"ENSG00000273983"
"H3C8"	8355	"H3c10"	"MGI:2448349"	"ENSG00000273983"
"H3C8"	8355	"H3c11"	"MGI:2448350"	"ENSG00000273983"
"H3C8"	8355	"H3c13"	"MGI:2448351"	"ENSG00000273983"
"H3C8"	8355	"H3c14"	"MGI:2448355"	"ENSG00000273983"
"H3C8"	8355	"H3c15"	"MGI:2448357"	"ENSG00000273983"
"H3C8"	8355	"H3c2"	"MGI:2448319"	"ENSG00000273983"
"H3C8"	8355	"H3c3"	"MGI:2448320"	"ENSG00000273983"
"H3C8"	8355	"H3c4"	"MGI:2448322"	"ENSG00000273983"
"H3C8"	8355	"H3c6"	"MGI:2448326"	"ENSG00000273983"
"H3C8"	8355	"H3c7"	"MGI:2448329"	"ENSG00000273983"
"H3C8"	8355	"H3c8"	"MGI:2145541"	"ENSG00000273983"
"H3C8"	8355	"H3f3c"	"MGI:3650546"	"ENSG00000273983"
"H4C1"	8359	"H4c1"	"MGI:2448419"	"ENSG00000278637"
"H4C1"	8359	"H4c11"	"MGI:2448436"	"ENSG00000278637"
"H4C1"	8359	"H4c12"	"MGI:2448439"	"ENSG00000278637"
"H4C1"	8359	"H4c14"	"MGI:2140113"	"ENSG00000278637"
"H4C1"	8359	"H4c16"	"MGI:2448443"	"ENSG00000278637"
"H4C1"	8359	"H4c17"	"MGI:2448441"	"ENSG00000278637"
"H4C1"	8359	"H4c18"	"MGI:4843992"	"ENSG00000278637"
"H4C1"	8359	"H4c2"	"MGI:2448420"	"ENSG00000278637"
"H4C1"	8359	"H4c3"	"MGI:2448421"	"ENSG00000278637"
"H4C1"	8359	"H4c4"	"MGI:2448423"	"ENSG00000278637"
"H4C1"	8359	"H4c6"	"MGI:2448425"	"ENSG00000278637"
"H4C1"	8359	"H4c8"	"MGI:2448427"	"ENSG00000278637"
"H4C1"	8359	"H4c9"	"MGI:2448432"	"ENSG00000278637"
"H4C11"	8363	"H4c1"	"MGI:2448419"	"ENSG00000197238"
"H4C11"	8363	"H4c11"	"MGI:2448436"	"ENSG00000197238"
"H4C11"	8363	"H4c12"	"MGI:2448439"	"ENSG00000197238"
"H4C11"	8363	"H4c14"	"MGI:2140113"	"ENSG00000197238"
"H4C11"	8363	"H4c16"	"MGI:2448443"	"ENSG00000197238"
"H4C11"	8363	"H4c17"	"MGI:2448441"	"ENSG00000197238"
"H4C11"	8363	"H4c18"	"MGI:4843992"	"ENSG00000197238"
"H4C11"	8363	"H4c2"	"MGI:2448420"	"ENSG00000197238"
"H4C11"	8363	"H4c3"	"MGI:2448421"	"ENSG00000197238"
"H4C11"	8363	"H4c4"	"MGI:2448423"	"ENSG00000197238"
"H4C11"	8363	"H4c6"	"MGI:2448425"	"ENSG00000197238"
"H4C11"	8363	"H4c8"	"MGI:2448427"	"ENSG00000197238"
"H4C11"	8363	"H4c9"	"MGI:2448432"	"ENSG00000197238"
"H4C12"	8362	"H4c1"	"MGI:2448419"	"ENSG00000273542"
"H4C12"	8362	"H4c11"	"MGI:2448436"	"ENSG00000273542"
"H4C12"	8362	"H4c12"	"MGI:2448439"	"ENSG00000273542"
"H4C12"	8362	"H4c14"	"MGI:2140113"	"ENSG00000273542"
"H4C12"	8362	"H4c16"	"MGI:2448443"	"ENSG00000273542"
"H4C12"	8362	"H4c17"	"MGI:2448441"	"ENSG00000273542"
"H4C12"	8362	"H4c18"	"MGI:4843992"	"ENSG00000273542"
"H4C12"	8362	"H4c2"	"MGI:2448420"	"ENSG00000273542"
"H4C12"	8362	"H4c3"	"MGI:2448421"	"ENSG00000273542"
"H4C12"	8362	"H4c4"	"MGI:2448423"	"ENSG00000273542"
"H4C12"	8362	"H4c6"	"MGI:2448425"	"ENSG00000273542"
"H4C12"	8362	"H4c8"	"MGI:2448427"	"ENSG00000273542"
"H4C12"	8362	"H4c9"	"MGI:2448432"	"ENSG00000273542"
"H4C13"	8368	"H4c1"	"MGI:2448419"	"ENSG00000275126"
"H4C13"	8368	"H4c11"	"MGI:2448436"	"ENSG00000275126"
"H4C13"	8368	"H4c12"	"MGI:2448439"	"ENSG00000275126"
"H4C13"	8368	"H4c14"	"MGI:2140113"	"ENSG00000275126"
"H4C13"	8368	"H4c16"	"MGI:2448443"	"ENSG00000275126"
"H4C13"	8368	"H4c17"	"MGI:2448441"	"ENSG00000275126"
"H4C13"	8368	"H4c18"	"MGI:4843992"	"ENSG00000275126"
"H4C13"	8368	"H4c2"	"MGI:2448420"	"ENSG00000275126"
"H4C13"	8368	"H4c3"	"MGI:2448421"	"ENSG00000275126"
"H4C13"	8368	"H4c4"	"MGI:2448423"	"ENSG00000275126"
"H4C13"	8368	"H4c6"	"MGI:2448425"	"ENSG00000275126"
"H4C13"	8368	"H4c8"	"MGI:2448427"	"ENSG00000275126"
"H4C13"	8368	"H4c9"	"MGI:2448432"	"ENSG00000275126"
"H4C14"	8370	"H4c1"	"MGI:2448419"	"ENSG00000270882"
"H4C14"	8370	"H4c11"	"MGI:2448436"	"ENSG00000270882"
"H4C14"	8370	"H4c12"	"MGI:2448439"	"ENSG00000270882"
"H4C14"	8370	"H4c14"	"MGI:2140113"	"ENSG00000270882"
"H4C14"	8370	"H4c16"	"MGI:2448443"	"ENSG00000270882"
"H4C14"	8370	"H4c17"	"MGI:2448441"	"ENSG00000270882"
"H4C14"	8370	"H4c18"	"MGI:4843992"	"ENSG00000270882"
"H4C14"	8370	"H4c2"	"MGI:2448420"	"ENSG00000270882"
"H4C14"	8370	"H4c3"	"MGI:2448421"	"ENSG00000270882"
"H4C14"	8370	"H4c4"	"MGI:2448423"	"ENSG00000270882"
"H4C14"	8370	"H4c6"	"MGI:2448425"	"ENSG00000270882"
"H4C14"	8370	"H4c8"	"MGI:2448427"	"ENSG00000270882"
"H4C14"	8370	"H4c9"	"MGI:2448432"	"ENSG00000270882"
"H4C15"	554313	"H4c1"	"MGI:2448419"	"ENSG00000270276"
"H4C15"	554313	"H4c11"	"MGI:2448436"	"ENSG00000270276"
"H4C15"	554313	"H4c12"	"MGI:2448439"	"ENSG00000270276"
"H4C15"	554313	"H4c14"	"MGI:2140113"	"ENSG00000270276"
"H4C15"	554313	"H4c16"	"MGI:2448443"	"ENSG00000270276"
"H4C15"	554313	"H4c17"	"MGI:2448441"	"ENSG00000270276"
"H4C15"	554313	"H4c18"	"MGI:4843992"	"ENSG00000270276"
"H4C15"	554313	"H4c2"	"MGI:2448420"	"ENSG00000270276"
"H4C15"	554313	"H4c3"	"MGI:2448421"	"ENSG00000270276"
"H4C15"	554313	"H4c4"	"MGI:2448423"	"ENSG00000270276"
"H4C15"	554313	"H4c6"	"MGI:2448425"	"ENSG00000270276"
"H4C15"	554313	"H4c8"	"MGI:2448427"	"ENSG00000270276"
"H4C15"	554313	"H4c9"	"MGI:2448432"	"ENSG00000270276"
"H4C16"	121504	"H4c1"	"MGI:2448419"	"ENSG00000197837"
"H4C16"	121504	"H4c11"	"MGI:2448436"	"ENSG00000197837"
"H4C16"	121504	"H4c12"	"MGI:2448439"	"ENSG00000197837"
"H4C16"	121504	"H4c14"	"MGI:2140113"	"ENSG00000197837"
"H4C16"	121504	"H4c16"	"MGI:2448443"	"ENSG00000197837"
"H4C16"	121504	"H4c17"	"MGI:2448441"	"ENSG00000197837"
"H4C16"	121504	"H4c18"	"MGI:4843992"	"ENSG00000197837"
"H4C16"	121504	"H4c2"	"MGI:2448420"	"ENSG00000197837"
"H4C16"	121504	"H4c3"	"MGI:2448421"	"ENSG00000197837"
"H4C16"	121504	"H4c4"	"MGI:2448423"	"ENSG00000197837"
"H4C16"	121504	"H4c6"	"MGI:2448425"	"ENSG00000197837"
"H4C16"	121504	"H4c8"	"MGI:2448427"	"ENSG00000197837"
"H4C16"	121504	"H4c9"	"MGI:2448432"	"ENSG00000197837"
"H4C2"	8366	"H4c1"	"MGI:2448419"	"ENSG00000278705"
"H4C2"	8366	"H4c11"	"MGI:2448436"	"ENSG00000278705"
"H4C2"	8366	"H4c12"	"MGI:2448439"	"ENSG00000278705"
"H4C2"	8366	"H4c14"	"MGI:2140113"	"ENSG00000278705"
"H4C2"	8366	"H4c16"	"MGI:2448443"	"ENSG00000278705"
"H4C2"	8366	"H4c17"	"MGI:2448441"	"ENSG00000278705"
"H4C2"	8366	"H4c18"	"MGI:4843992"	"ENSG00000278705"
"H4C2"	8366	"H4c2"	"MGI:2448420"	"ENSG00000278705"
"H4C2"	8366	"H4c3"	"MGI:2448421"	"ENSG00000278705"
"H4C2"	8366	"H4c4"	"MGI:2448423"	"ENSG00000278705"
"H4C2"	8366	"H4c6"	"MGI:2448425"	"ENSG00000278705"
"H4C2"	8366	"H4c8"	"MGI:2448427"	"ENSG00000278705"
"H4C2"	8366	"H4c9"	"MGI:2448432"	"ENSG00000278705"
"H4C3"	8364	"H4c1"	"MGI:2448419"	"ENSG00000197061"
"H4C3"	8364	"H4c11"	"MGI:2448436"	"ENSG00000197061"
"H4C3"	8364	"H4c12"	"MGI:2448439"	"ENSG00000197061"
"H4C3"	8364	"H4c14"	"MGI:2140113"	"ENSG00000197061"
"H4C3"	8364	"H4c16"	"MGI:2448443"	"ENSG00000197061"
"H4C3"	8364	"H4c17"	"MGI:2448441"	"ENSG00000197061"
"H4C3"	8364	"H4c18"	"MGI:4843992"	"ENSG00000197061"
"H4C3"	8364	"H4c2"	"MGI:2448420"	"ENSG00000197061"
"H4C3"	8364	"H4c3"	"MGI:2448421"	"ENSG00000197061"
"H4C3"	8364	"H4c4"	"MGI:2448423"	"ENSG00000197061"
"H4C3"	8364	"H4c6"	"MGI:2448425"	"ENSG00000197061"
"H4C3"	8364	"H4c8"	"MGI:2448427"	"ENSG00000197061"
"H4C3"	8364	"H4c9"	"MGI:2448432"	"ENSG00000197061"
"H4C4"	8360	"H4c1"	"MGI:2448419"	"ENSG00000277157"
"H4C4"	8360	"H4c11"	"MGI:2448436"	"ENSG00000277157"
"H4C4"	8360	"H4c12"	"MGI:2448439"	"ENSG00000277157"
"H4C4"	8360	"H4c14"	"MGI:2140113"	"ENSG00000277157"
"H4C4"	8360	"H4c16"	"MGI:2448443"	"ENSG00000277157"
"H4C4"	8360	"H4c17"	"MGI:2448441"	"ENSG00000277157"
"H4C4"	8360	"H4c18"	"MGI:4843992"	"ENSG00000277157"
"H4C4"	8360	"H4c2"	"MGI:2448420"	"ENSG00000277157"
"H4C4"	8360	"H4c3"	"MGI:2448421"	"ENSG00000277157"
"H4C4"	8360	"H4c4"	"MGI:2448423"	"ENSG00000277157"
"H4C4"	8360	"H4c6"	"MGI:2448425"	"ENSG00000277157"
"H4C4"	8360	"H4c8"	"MGI:2448427"	"ENSG00000277157"
"H4C4"	8360	"H4c9"	"MGI:2448432"	"ENSG00000277157"
"H4C5"	8367	"H4c1"	"MGI:2448419"	"ENSG00000276966"
"H4C5"	8367	"H4c11"	"MGI:2448436"	"ENSG00000276966"
"H4C5"	8367	"H4c12"	"MGI:2448439"	"ENSG00000276966"
"H4C5"	8367	"H4c14"	"MGI:2140113"	"ENSG00000276966"
"H4C5"	8367	"H4c16"	"MGI:2448443"	"ENSG00000276966"
"H4C5"	8367	"H4c17"	"MGI:2448441"	"ENSG00000276966"
"H4C5"	8367	"H4c18"	"MGI:4843992"	"ENSG00000276966"
"H4C5"	8367	"H4c2"	"MGI:2448420"	"ENSG00000276966"
"H4C5"	8367	"H4c3"	"MGI:2448421"	"ENSG00000276966"
"H4C5"	8367	"H4c4"	"MGI:2448423"	"ENSG00000276966"
"H4C5"	8367	"H4c6"	"MGI:2448425"	"ENSG00000276966"
"H4C5"	8367	"H4c8"	"MGI:2448427"	"ENSG00000276966"
"H4C5"	8367	"H4c9"	"MGI:2448432"	"ENSG00000276966"
"H4C6"	8361	"H4c1"	"MGI:2448419"	"ENSG00000274618"
"H4C6"	8361	"H4c11"	"MGI:2448436"	"ENSG00000274618"
"H4C6"	8361	"H4c12"	"MGI:2448439"	"ENSG00000274618"
"H4C6"	8361	"H4c14"	"MGI:2140113"	"ENSG00000274618"
"H4C6"	8361	"H4c16"	"MGI:2448443"	"ENSG00000274618"
"H4C6"	8361	"H4c17"	"MGI:2448441"	"ENSG00000274618"
"H4C6"	8361	"H4c18"	"MGI:4843992"	"ENSG00000274618"
"H4C6"	8361	"H4c2"	"MGI:2448420"	"ENSG00000274618"
"H4C6"	8361	"H4c3"	"MGI:2448421"	"ENSG00000274618"
"H4C6"	8361	"H4c4"	"MGI:2448423"	"ENSG00000274618"
"H4C6"	8361	"H4c6"	"MGI:2448425"	"ENSG00000274618"
"H4C6"	8361	"H4c8"	"MGI:2448427"	"ENSG00000274618"
"H4C6"	8361	"H4c9"	"MGI:2448432"	"ENSG00000274618"
"H4C8"	8365	"H4c1"	"MGI:2448419"	"ENSG00000158406"
"H4C8"	8365	"H4c11"	"MGI:2448436"	"ENSG00000158406"
"H4C8"	8365	"H4c12"	"MGI:2448439"	"ENSG00000158406"
"H4C8"	8365	"H4c14"	"MGI:2140113"	"ENSG00000158406"
"H4C8"	8365	"H4c16"	"MGI:2448443"	"ENSG00000158406"
"H4C8"	8365	"H4c17"	"MGI:2448441"	"ENSG00000158406"
"H4C8"	8365	"H4c18"	"MGI:4843992"	"ENSG00000158406"
"H4C8"	8365	"H4c2"	"MGI:2448420"	"ENSG00000158406"
"H4C8"	8365	"H4c3"	"MGI:2448421"	"ENSG00000158406"
"H4C8"	8365	"H4c4"	"MGI:2448423"	"ENSG00000158406"
"H4C8"	8365	"H4c6"	"MGI:2448425"	"ENSG00000158406"
"H4C8"	8365	"H4c8"	"MGI:2448427"	"ENSG00000158406"
"H4C8"	8365	"H4c9"	"MGI:2448432"	"ENSG00000158406"
"H4C9"	8294	"H4c1"	"MGI:2448419"	"ENSG00000276180"
"H4C9"	8294	"H4c11"	"MGI:2448436"	"ENSG00000276180"
"H4C9"	8294	"H4c12"	"MGI:2448439"	"ENSG00000276180"
"H4C9"	8294	"H4c14"	"MGI:2140113"	"ENSG00000276180"
"H4C9"	8294	"H4c16"	"MGI:2448443"	"ENSG00000276180"
"H4C9"	8294	"H4c17"	"MGI:2448441"	"ENSG00000276180"
"H4C9"	8294	"H4c18"	"MGI:4843992"	"ENSG00000276180"
"H4C9"	8294	"H4c2"	"MGI:2448420"	"ENSG00000276180"
"H4C9"	8294	"H4c3"	"MGI:2448421"	"ENSG00000276180"
"H4C9"	8294	"H4c4"	"MGI:2448423"	"ENSG00000276180"
"H4C9"	8294	"H4c6"	"MGI:2448425"	"ENSG00000276180"
"H4C9"	8294	"H4c8"	"MGI:2448427"	"ENSG00000276180"
"H4C9"	8294	"H4c9"	"MGI:2448432"	"ENSG00000276180"
"H6PD"	9563	"H6pd"	"MGI:2140356"	"ENSG00000049239"
"HAAO"	23498	"Haao"	"MGI:1349444"	"ENSG00000162882"
"HABP2"	3026	"Habp2"	"MGI:1196378"	"ENSG00000148702"
"HABP4"	22927	"Habp4"	"MGI:1891713"	"ENSG00000130956"
"HACD1"	9200	"Hacd1"	"MGI:1353592"	"ENSG00000165996"
"HACD2"	201562	"Hacd2"	"MGI:1918007"	"ENSG00000206527"
"HACD3"	51495	"Hacd3"	"MGI:1889341"	"ENSG00000074696"
"HACD4"	401494	"Hacd4"	"MGI:1914025"	"ENSG00000188921"
"HACE1"	57531	"Hace1"	"MGI:2446110"	"ENSG00000085382"
"HACL1"	26061	"Hacl1"	"MGI:1929657"	"ENSG00000131373"
"HADH"	3033	"Hadh"	"MGI:96009"	"ENSG00000138796"
"HADHA"	3030	"Hadha"	"MGI:2135593"	"ENSG00000084754"
"HADHB"	3032	"Hadhb"	"MGI:2136381"	"ENSG00000138029"
"HAGH"	3029	"Hagh"	"MGI:95745"	"ENSG00000063854"
"HAGHL"	84264	"Haghl"	"MGI:1919877"	"ENSG00000103253"
"HAL"	3034	"Hal"	"MGI:96010"	"ENSG00000084110"
"HAMP"	57817	"Hamp"	"MGI:1933533"	"ENSG00000105697"
"HAMP"	57817	"Hamp2"	"MGI:2153530"	"ENSG00000105697"
"HAND1"	9421	"Hand1"	"MGI:103577"	"ENSG00000113196"
"HAND2"	9464	"Hand2"	"MGI:103580"	"ENSG00000164107"
"HAO1"	54363	"Hao1"	"MGI:96011"	"ENSG00000101323"
"HAO2"	51179	"Hao2"	"MGI:96012"	"ENSG00000116882"
"HAP1"	9001	"Hap1"	"MGI:1261831"	"ENSG00000173805"
"HAPLN1"	1404	"Hapln1"	"MGI:1337006"	"ENSG00000145681"
"HAPLN2"	60484	"Hapln2"	"MGI:2137300"	"ENSG00000132702"
"HAPLN3"	145864	"Hapln3"	"MGI:1914916"	"ENSG00000140511"
"HAPLN4"	404037	"Hapln4"	"MGI:2679531"	"ENSG00000187664"
"HAPSTR1"	29035	"Hapstr1"	"MGI:1916303"	"ENSG00000182831"
"HARBI1"	283254	"Harbi1"	"MGI:2443194"	"ENSG00000180423"
"HARS1"	3035	"Hars"	"MGI:108087"	"ENSG00000170445"
"HARS2"	23438	"Hars2"	"MGI:1918041"	"ENSG00000112855"
"HAS1"	3036	"Has1"	"MGI:106590"	"ENSG00000105509"
"HAS2"	3037	"Has2"	"MGI:107821"	"ENSG00000170961"
"HAS3"	3038	"Has3"	"MGI:109599"	"ENSG00000103044"
